utc_timestamp,cet_cest_timestamp,ES_solar_generation_actual
2015-01-18T04:00:00Z,2015-01-18T05:00:00+0100,54
2015-01-18T05:00:00Z,2015-01-18T06:00:00+0100,54
2015-01-18T06:00:00Z,2015-01-18T07:00:00+0100,55
2015-01-18T07:00:00Z,2015-01-18T08:00:00+0100,74
2015-01-18T08:00:00Z,2015-01-18T09:00:00+0100,360
2015-01-18T09:00:00Z,2015-01-18T10:00:00+0100,717
2015-01-18T10:00:00Z,2015-01-18T11:00:00+0100,817
2015-01-18T11:00:00Z,2015-01-18T12:00:00+0100,827
2015-01-18T12:00:00Z,2015-01-18T13:00:00+0100,824
2015-01-18T13:00:00Z,2015-01-18T14:00:00+0100,669
2015-01-18T14:00:00Z,2015-01-18T15:00:00+0100,481
2015-01-18T15:00:00Z,2015-01-18T16:00:00+0100,262
2015-01-18T16:00:00Z,2015-01-18T17:00:00+0100,103
2015-01-18T17:00:00Z,2015-01-18T18:00:00+0100,69
2015-01-18T18:00:00Z,2015-01-18T19:00:00+0100,69
2015-01-18T19:00:00Z,2015-01-18T20:00:00+0100,67
2015-01-18T20:00:00Z,2015-01-18T21:00:00+0100,65
2015-01-18T21:00:00Z,2015-01-18T22:00:00+0100,65
2015-01-18T22:00:00Z,2015-01-18T23:00:00+0100,65
2015-01-18T23:00:00Z,2015-01-19T00:00:00+0100,65
2015-01-19T00:00:00Z,2015-01-19T01:00:00+0100,65
2015-01-19T01:00:00Z,2015-01-19T02:00:00+0100,65
2015-01-19T02:00:00Z,2015-01-19T03:00:00+0100,65
2015-01-19T03:00:00Z,2015-01-19T04:00:00+0100,65
2015-01-19T04:00:00Z,2015-01-19T05:00:00+0100,66
2015-01-19T05:00:00Z,2015-01-19T06:00:00+0100,74
2015-01-19T06:00:00Z,2015-01-19T07:00:00+0100,66
2015-01-19T07:00:00Z,2015-01-19T08:00:00+0100,68
2015-01-19T08:00:00Z,2015-01-19T09:00:00+0100,317
2015-01-19T09:00:00Z,2015-01-19T10:00:00+0100,962
2015-01-19T10:00:00Z,2015-01-19T11:00:00+0100,1714
2015-01-19T11:00:00Z,2015-01-19T12:00:00+0100,2127
2015-01-19T12:00:00Z,2015-01-19T13:00:00+0100,2268
2015-01-19T13:00:00Z,2015-01-19T14:00:00+0100,2356
2015-01-19T14:00:00Z,2015-01-19T15:00:00+0100,2288
2015-01-19T15:00:00Z,2015-01-19T16:00:00+0100,2003
2015-01-19T16:00:00Z,2015-01-19T17:00:00+0100,1307
2015-01-19T17:00:00Z,2015-01-19T18:00:00+0100,414
2015-01-19T18:00:00Z,2015-01-19T19:00:00+0100,
2015-01-19T19:00:00Z,2015-01-19T20:00:00+0100,
2015-01-19T20:00:00Z,2015-01-19T21:00:00+0100,40
2015-01-19T21:00:00Z,2015-01-19T22:00:00+0100,38
2015-01-19T22:00:00Z,2015-01-19T23:00:00+0100,38
2015-01-19T23:00:00Z,2015-01-20T00:00:00+0100,38
2015-01-20T00:00:00Z,2015-01-20T01:00:00+0100,38
2015-01-20T01:00:00Z,2015-01-20T02:00:00+0100,38
2015-01-20T02:00:00Z,2015-01-20T03:00:00+0100,38
2015-01-20T03:00:00Z,2015-01-20T04:00:00+0100,38
2015-01-20T04:00:00Z,2015-01-20T05:00:00+0100,40
2015-01-20T05:00:00Z,2015-01-20T06:00:00+0100,46
2015-01-20T06:00:00Z,2015-01-20T07:00:00+0100,41
2015-01-20T07:00:00Z,2015-01-20T08:00:00+0100,60
2015-01-20T08:00:00Z,2015-01-20T09:00:00+0100,435
2015-01-20T09:00:00Z,2015-01-20T10:00:00+0100,1034
2015-01-20T10:00:00Z,2015-01-20T11:00:00+0100,1552
2015-01-20T11:00:00Z,2015-01-20T12:00:00+0100,1806
2015-01-20T12:00:00Z,2015-01-20T13:00:00+0100,1740
2015-01-20T13:00:00Z,2015-01-20T14:00:00+0100,1466
2015-01-20T14:00:00Z,2015-01-20T15:00:00+0100,1204
2015-01-20T15:00:00Z,2015-01-20T16:00:00+0100,836
2015-01-20T16:00:00Z,2015-01-20T17:00:00+0100,295
2015-01-20T17:00:00Z,2015-01-20T18:00:00+0100,92
2015-01-20T18:00:00Z,2015-01-20T19:00:00+0100,87
2015-01-20T19:00:00Z,2015-01-20T20:00:00+0100,86
2015-01-20T20:00:00Z,2015-01-20T21:00:00+0100,82
2015-01-20T21:00:00Z,2015-01-20T22:00:00+0100,81
2015-01-20T22:00:00Z,2015-01-20T23:00:00+0100,81
2015-01-20T23:00:00Z,2015-01-21T00:00:00+0100,81
2015-01-21T00:00:00Z,2015-01-21T01:00:00+0100,81
2015-01-21T01:00:00Z,2015-01-21T02:00:00+0100,81
2015-01-21T02:00:00Z,2015-01-21T03:00:00+0100,81
2015-01-21T03:00:00Z,2015-01-21T04:00:00+0100,81
2015-01-21T04:00:00Z,2015-01-21T05:00:00+0100,81
2015-01-21T05:00:00Z,2015-01-21T06:00:00+0100,81
2015-01-21T06:00:00Z,2015-01-21T07:00:00+0100,82
2015-01-21T07:00:00Z,2015-01-21T08:00:00+0100,100
2015-01-21T08:00:00Z,2015-01-21T09:00:00+0100,616
2015-01-21T09:00:00Z,2015-01-21T10:00:00+0100,1488
2015-01-21T10:00:00Z,2015-01-21T11:00:00+0100,1969
2015-01-21T11:00:00Z,2015-01-21T12:00:00+0100,2183
2015-01-21T12:00:00Z,2015-01-21T13:00:00+0100,2170
2015-01-21T13:00:00Z,2015-01-21T14:00:00+0100,2057
2015-01-21T14:00:00Z,2015-01-21T15:00:00+0100,1513
2015-01-21T15:00:00Z,2015-01-21T16:00:00+0100,931
2015-01-21T16:00:00Z,2015-01-21T17:00:00+0100,367
2015-01-21T17:00:00Z,2015-01-21T18:00:00+0100,106
2015-01-21T18:00:00Z,2015-01-21T19:00:00+0100,102
2015-01-21T19:00:00Z,2015-01-21T20:00:00+0100,94
2015-01-21T20:00:00Z,2015-01-21T21:00:00+0100,78
2015-01-21T21:00:00Z,2015-01-21T22:00:00+0100,70
2015-01-21T22:00:00Z,2015-01-21T23:00:00+0100,70
2015-01-21T23:00:00Z,2015-01-22T00:00:00+0100,70
2015-01-22T00:00:00Z,2015-01-22T01:00:00+0100,70
2015-01-22T01:00:00Z,2015-01-22T02:00:00+0100,70
2015-01-22T02:00:00Z,2015-01-22T03:00:00+0100,70
2015-01-22T03:00:00Z,2015-01-22T04:00:00+0100,70
2015-01-22T04:00:00Z,2015-01-22T05:00:00+0100,70
2015-01-22T05:00:00Z,2015-01-22T06:00:00+0100,69
2015-01-22T06:00:00Z,2015-01-22T07:00:00+0100,70
2015-01-22T07:00:00Z,2015-01-22T08:00:00+0100,87
2015-01-22T08:00:00Z,2015-01-22T09:00:00+0100,621
2015-01-22T09:00:00Z,2015-01-22T10:00:00+0100,1627
2015-01-22T10:00:00Z,2015-01-22T11:00:00+0100,2432
2015-01-22T11:00:00Z,2015-01-22T12:00:00+0100,2851
2015-01-22T12:00:00Z,2015-01-22T13:00:00+0100,2532
2015-01-22T13:00:00Z,2015-01-22T14:00:00+0100,2255
2015-01-22T14:00:00Z,2015-01-22T15:00:00+0100,2154
2015-01-22T15:00:00Z,2015-01-22T16:00:00+0100,1853
2015-01-22T16:00:00Z,2015-01-22T17:00:00+0100,1186
2015-01-22T17:00:00Z,2015-01-22T18:00:00+0100,424
2015-01-22T18:00:00Z,2015-01-22T19:00:00+0100,135
2015-01-22T19:00:00Z,2015-01-22T20:00:00+0100,77
2015-01-22T20:00:00Z,2015-01-22T21:00:00+0100,70
2015-01-22T21:00:00Z,2015-01-22T22:00:00+0100,70
2015-01-22T22:00:00Z,2015-01-22T23:00:00+0100,70
2015-01-22T23:00:00Z,2015-01-23T00:00:00+0100,70
2015-01-23T00:00:00Z,2015-01-23T01:00:00+0100,70
2015-01-23T01:00:00Z,2015-01-23T02:00:00+0100,70
2015-01-23T02:00:00Z,2015-01-23T03:00:00+0100,70
2015-01-23T03:00:00Z,2015-01-23T04:00:00+0100,70
2015-01-23T04:00:00Z,2015-01-23T05:00:00+0100,69
2015-01-23T05:00:00Z,2015-01-23T06:00:00+0100,69
2015-01-23T06:00:00Z,2015-01-23T07:00:00+0100,69
2015-01-23T07:00:00Z,2015-01-23T08:00:00+0100,111
2015-01-23T08:00:00Z,2015-01-23T09:00:00+0100,967
2015-01-23T09:00:00Z,2015-01-23T10:00:00+0100,2243
2015-01-23T10:00:00Z,2015-01-23T11:00:00+0100,3335
2015-01-23T11:00:00Z,2015-01-23T12:00:00+0100,3967
2015-01-23T12:00:00Z,2015-01-23T13:00:00+0100,4026
2015-01-23T13:00:00Z,2015-01-23T14:00:00+0100,3928
2015-01-23T14:00:00Z,2015-01-23T15:00:00+0100,3642
2015-01-23T15:00:00Z,2015-01-23T16:00:00+0100,3104
2015-01-23T16:00:00Z,2015-01-23T17:00:00+0100,1809
2015-01-23T17:00:00Z,2015-01-23T18:00:00+0100,580
2015-01-23T18:00:00Z,2015-01-23T19:00:00+0100,208
2015-01-23T19:00:00Z,2015-01-23T20:00:00+0100,148
2015-01-23T20:00:00Z,2015-01-23T21:00:00+0100,138
2015-01-23T21:00:00Z,2015-01-23T22:00:00+0100,137
2015-01-23T22:00:00Z,2015-01-23T23:00:00+0100,137
2015-01-23T23:00:00Z,2015-01-24T00:00:00+0100,137
2015-01-24T00:00:00Z,2015-01-24T01:00:00+0100,137
2015-01-24T01:00:00Z,2015-01-24T02:00:00+0100,128
2015-01-24T02:00:00Z,2015-01-24T03:00:00+0100,118
2015-01-24T03:00:00Z,2015-01-24T04:00:00+0100,100
2015-01-24T04:00:00Z,2015-01-24T05:00:00+0100,100
2015-01-24T05:00:00Z,2015-01-24T06:00:00+0100,100
2015-01-24T06:00:00Z,2015-01-24T07:00:00+0100,101
2015-01-24T07:00:00Z,2015-01-24T08:00:00+0100,148
2015-01-24T08:00:00Z,2015-01-24T09:00:00+0100,1002
2015-01-24T09:00:00Z,2015-01-24T10:00:00+0100,2228
2015-01-24T10:00:00Z,2015-01-24T11:00:00+0100,3533
2015-01-24T11:00:00Z,2015-01-24T12:00:00+0100,4190
2015-01-24T12:00:00Z,2015-01-24T13:00:00+0100,4277
2015-01-24T13:00:00Z,2015-01-24T14:00:00+0100,4176
2015-01-24T14:00:00Z,2015-01-24T15:00:00+0100,4113
2015-01-24T15:00:00Z,2015-01-24T16:00:00+0100,3604
2015-01-24T16:00:00Z,2015-01-24T17:00:00+0100,2259
2015-01-24T17:00:00Z,2015-01-24T18:00:00+0100,792
2015-01-24T18:00:00Z,2015-01-24T19:00:00+0100,268
2015-01-24T19:00:00Z,2015-01-24T20:00:00+0100,175
2015-01-24T20:00:00Z,2015-01-24T21:00:00+0100,110
2015-01-24T21:00:00Z,2015-01-24T22:00:00+0100,110
2015-01-24T22:00:00Z,2015-01-24T23:00:00+0100,109
2015-01-24T23:00:00Z,2015-01-25T00:00:00+0100,109
2015-01-25T00:00:00Z,2015-01-25T01:00:00+0100,109
2015-01-25T01:00:00Z,2015-01-25T02:00:00+0100,109
2015-01-25T02:00:00Z,2015-01-25T03:00:00+0100,109
2015-01-25T03:00:00Z,2015-01-25T04:00:00+0100,109
2015-01-25T04:00:00Z,2015-01-25T05:00:00+0100,109
2015-01-25T05:00:00Z,2015-01-25T06:00:00+0100,110
2015-01-25T06:00:00Z,2015-01-25T07:00:00+0100,117
2015-01-25T07:00:00Z,2015-01-25T08:00:00+0100,167
2015-01-25T08:00:00Z,2015-01-25T09:00:00+0100,1072
2015-01-25T09:00:00Z,2015-01-25T10:00:00+0100,2418
2015-01-25T10:00:00Z,2015-01-25T11:00:00+0100,3832
2015-01-25T11:00:00Z,2015-01-25T12:00:00+0100,4392
2015-01-25T12:00:00Z,2015-01-25T13:00:00+0100,4437
2015-01-25T13:00:00Z,2015-01-25T14:00:00+0100,4394
2015-01-25T14:00:00Z,2015-01-25T15:00:00+0100,4223
2015-01-25T15:00:00Z,2015-01-25T16:00:00+0100,3731
2015-01-25T16:00:00Z,2015-01-25T17:00:00+0100,2334
2015-01-25T17:00:00Z,2015-01-25T18:00:00+0100,828
2015-01-25T18:00:00Z,2015-01-25T19:00:00+0100,342
2015-01-25T19:00:00Z,2015-01-25T20:00:00+0100,244
2015-01-25T20:00:00Z,2015-01-25T21:00:00+0100,169
2015-01-25T21:00:00Z,2015-01-25T22:00:00+0100,137
2015-01-25T22:00:00Z,2015-01-25T23:00:00+0100,136
2015-01-25T23:00:00Z,2015-01-26T00:00:00+0100,136
2015-01-26T00:00:00Z,2015-01-26T01:00:00+0100,136
2015-01-26T01:00:00Z,2015-01-26T02:00:00+0100,136
2015-01-26T02:00:00Z,2015-01-26T03:00:00+0100,136
2015-01-26T03:00:00Z,2015-01-26T04:00:00+0100,135
2015-01-26T04:00:00Z,2015-01-26T05:00:00+0100,136
2015-01-26T05:00:00Z,2015-01-26T06:00:00+0100,137
2015-01-26T06:00:00Z,2015-01-26T07:00:00+0100,127
2015-01-26T07:00:00Z,2015-01-26T08:00:00+0100,165
2015-01-26T08:00:00Z,2015-01-26T09:00:00+0100,1090
2015-01-26T09:00:00Z,2015-01-26T10:00:00+0100,2572
2015-01-26T10:00:00Z,2015-01-26T11:00:00+0100,3983
2015-01-26T11:00:00Z,2015-01-26T12:00:00+0100,4392
2015-01-26T12:00:00Z,2015-01-26T13:00:00+0100,4280
2015-01-26T13:00:00Z,2015-01-26T14:00:00+0100,4132
2015-01-26T14:00:00Z,2015-01-26T15:00:00+0100,3841
2015-01-26T15:00:00Z,2015-01-26T16:00:00+0100,3250
2015-01-26T16:00:00Z,2015-01-26T17:00:00+0100,2066
2015-01-26T17:00:00Z,2015-01-26T18:00:00+0100,752
2015-01-26T18:00:00Z,2015-01-26T19:00:00+0100,295
2015-01-26T19:00:00Z,2015-01-26T20:00:00+0100,218
2015-01-26T20:00:00Z,2015-01-26T21:00:00+0100,154
2015-01-26T21:00:00Z,2015-01-26T22:00:00+0100,142
2015-01-26T22:00:00Z,2015-01-26T23:00:00+0100,123
2015-01-26T23:00:00Z,2015-01-27T00:00:00+0100,117
2015-01-27T00:00:00Z,2015-01-27T01:00:00+0100,116
2015-01-27T01:00:00Z,2015-01-27T02:00:00+0100,111
2015-01-27T02:00:00Z,2015-01-27T03:00:00+0100,95
2015-01-27T03:00:00Z,2015-01-27T04:00:00+0100,95
2015-01-27T04:00:00Z,2015-01-27T05:00:00+0100,95
2015-01-27T05:00:00Z,2015-01-27T06:00:00+0100,95
2015-01-27T06:00:00Z,2015-01-27T07:00:00+0100,99
2015-01-27T07:00:00Z,2015-01-27T08:00:00+0100,151
2015-01-27T08:00:00Z,2015-01-27T09:00:00+0100,868
2015-01-27T09:00:00Z,2015-01-27T10:00:00+0100,1996
2015-01-27T10:00:00Z,2015-01-27T11:00:00+0100,3044
2015-01-27T11:00:00Z,2015-01-27T12:00:00+0100,3603
2015-01-27T12:00:00Z,2015-01-27T13:00:00+0100,3698
2015-01-27T13:00:00Z,2015-01-27T14:00:00+0100,3694
2015-01-27T14:00:00Z,2015-01-27T15:00:00+0100,3527
2015-01-27T15:00:00Z,2015-01-27T16:00:00+0100,3017
2015-01-27T16:00:00Z,2015-01-27T17:00:00+0100,1922
2015-01-27T17:00:00Z,2015-01-27T18:00:00+0100,665
2015-01-27T18:00:00Z,2015-01-27T19:00:00+0100,
2015-01-27T19:00:00Z,2015-01-27T20:00:00+0100,142
2015-01-27T20:00:00Z,2015-01-27T21:00:00+0100,130
2015-01-27T21:00:00Z,2015-01-27T22:00:00+0100,131
2015-01-27T22:00:00Z,2015-01-27T23:00:00+0100,131
2015-01-27T23:00:00Z,2015-01-28T00:00:00+0100,131
2015-01-28T00:00:00Z,2015-01-28T01:00:00+0100,113
2015-01-28T01:00:00Z,2015-01-28T02:00:00+0100,93
2015-01-28T02:00:00Z,2015-01-28T03:00:00+0100,93
2015-01-28T03:00:00Z,2015-01-28T04:00:00+0100,93
2015-01-28T04:00:00Z,2015-01-28T05:00:00+0100,93
2015-01-28T05:00:00Z,2015-01-28T06:00:00+0100,83
2015-01-28T06:00:00Z,2015-01-28T07:00:00+0100,84
2015-01-28T07:00:00Z,2015-01-28T08:00:00+0100,134
2015-01-28T08:00:00Z,2015-01-28T09:00:00+0100,973
2015-01-28T09:00:00Z,2015-01-28T10:00:00+0100,2198
2015-01-28T10:00:00Z,2015-01-28T11:00:00+0100,3396
2015-01-28T11:00:00Z,2015-01-28T12:00:00+0100,3934
2015-01-28T12:00:00Z,2015-01-28T13:00:00+0100,
2015-01-28T13:00:00Z,2015-01-28T14:00:00+0100,4079
2015-01-28T14:00:00Z,2015-01-28T15:00:00+0100,3940
2015-01-28T15:00:00Z,2015-01-28T16:00:00+0100,3397
2015-01-28T16:00:00Z,2015-01-28T17:00:00+0100,2102
2015-01-28T17:00:00Z,2015-01-28T18:00:00+0100,738
2015-01-28T18:00:00Z,2015-01-28T19:00:00+0100,313
2015-01-28T19:00:00Z,2015-01-28T20:00:00+0100,197
2015-01-28T20:00:00Z,2015-01-28T21:00:00+0100,131
2015-01-28T21:00:00Z,2015-01-28T22:00:00+0100,113
2015-01-28T22:00:00Z,2015-01-28T23:00:00+0100,112
2015-01-28T23:00:00Z,2015-01-29T00:00:00+0100,103
2015-01-29T00:00:00Z,2015-01-29T01:00:00+0100,91
2015-01-29T01:00:00Z,2015-01-29T02:00:00+0100,91
2015-01-29T02:00:00Z,2015-01-29T03:00:00+0100,83
2015-01-29T03:00:00Z,2015-01-29T04:00:00+0100,75
2015-01-29T04:00:00Z,2015-01-29T05:00:00+0100,75
2015-01-29T05:00:00Z,2015-01-29T06:00:00+0100,75
2015-01-29T06:00:00Z,2015-01-29T07:00:00+0100,75
2015-01-29T07:00:00Z,2015-01-29T08:00:00+0100,114
2015-01-29T08:00:00Z,2015-01-29T09:00:00+0100,709
2015-01-29T09:00:00Z,2015-01-29T10:00:00+0100,1622
2015-01-29T10:00:00Z,2015-01-29T11:00:00+0100,2214
2015-01-29T11:00:00Z,2015-01-29T12:00:00+0100,2537
2015-01-29T12:00:00Z,2015-01-29T13:00:00+0100,2463
2015-01-29T13:00:00Z,2015-01-29T14:00:00+0100,2163
2015-01-29T14:00:00Z,2015-01-29T15:00:00+0100,1615
2015-01-29T15:00:00Z,2015-01-29T16:00:00+0100,949
2015-01-29T16:00:00Z,2015-01-29T17:00:00+0100,372
2015-01-29T17:00:00Z,2015-01-29T18:00:00+0100,108
2015-01-29T18:00:00Z,2015-01-29T19:00:00+0100,98
2015-01-29T19:00:00Z,2015-01-29T20:00:00+0100,95
2015-01-29T20:00:00Z,2015-01-29T21:00:00+0100,71
2015-01-29T21:00:00Z,2015-01-29T22:00:00+0100,55
2015-01-29T22:00:00Z,2015-01-29T23:00:00+0100,55
2015-01-29T23:00:00Z,2015-01-30T00:00:00+0100,55
2015-01-30T00:00:00Z,2015-01-30T01:00:00+0100,55
2015-01-30T01:00:00Z,2015-01-30T02:00:00+0100,55
2015-01-30T02:00:00Z,2015-01-30T03:00:00+0100,55
2015-01-30T03:00:00Z,2015-01-30T04:00:00+0100,55
2015-01-30T04:00:00Z,2015-01-30T05:00:00+0100,55
2015-01-30T05:00:00Z,2015-01-30T06:00:00+0100,55
2015-01-30T06:00:00Z,2015-01-30T07:00:00+0100,56
2015-01-30T07:00:00Z,2015-01-30T08:00:00+0100,62
2015-01-30T08:00:00Z,2015-01-30T09:00:00+0100,288
2015-01-30T09:00:00Z,2015-01-30T10:00:00+0100,783
2015-01-30T10:00:00Z,2015-01-30T11:00:00+0100,1180
2015-01-30T11:00:00Z,2015-01-30T12:00:00+0100,1336
2015-01-30T12:00:00Z,2015-01-30T13:00:00+0100,1202
2015-01-30T13:00:00Z,2015-01-30T14:00:00+0100,1078
2015-01-30T14:00:00Z,2015-01-30T15:00:00+0100,906
2015-01-30T15:00:00Z,2015-01-30T16:00:00+0100,613
2015-01-30T16:00:00Z,2015-01-30T17:00:00+0100,266
2015-01-30T17:00:00Z,2015-01-30T18:00:00+0100,128
2015-01-30T18:00:00Z,2015-01-30T19:00:00+0100,130
2015-01-30T19:00:00Z,2015-01-30T20:00:00+0100,32
2015-01-30T20:00:00Z,2015-01-30T21:00:00+0100,17
2015-01-30T21:00:00Z,2015-01-30T22:00:00+0100,50
2015-01-30T22:00:00Z,2015-01-30T23:00:00+0100,26
2015-01-30T23:00:00Z,2015-01-31T00:00:00+0100,23
2015-01-31T00:00:00Z,2015-01-31T01:00:00+0100,121
2015-01-31T01:00:00Z,2015-01-31T02:00:00+0100,121
2015-01-31T02:00:00Z,2015-01-31T03:00:00+0100,121
2015-01-31T03:00:00Z,2015-01-31T04:00:00+0100,121
2015-01-31T04:00:00Z,2015-01-31T05:00:00+0100,121
2015-01-31T05:00:00Z,2015-01-31T06:00:00+0100,120
2015-01-31T06:00:00Z,2015-01-31T07:00:00+0100,44
2015-01-31T07:00:00Z,2015-01-31T08:00:00+0100,37
2015-01-31T08:00:00Z,2015-01-31T09:00:00+0100,468
2015-01-31T09:00:00Z,2015-01-31T10:00:00+0100,1303
2015-01-31T10:00:00Z,2015-01-31T11:00:00+0100,1850
2015-01-31T11:00:00Z,2015-01-31T12:00:00+0100,2419
2015-01-31T12:00:00Z,2015-01-31T13:00:00+0100,2551
2015-01-31T13:00:00Z,2015-01-31T14:00:00+0100,2434
2015-01-31T14:00:00Z,2015-01-31T15:00:00+0100,2144
2015-01-31T15:00:00Z,2015-01-31T16:00:00+0100,1805
2015-01-31T16:00:00Z,2015-01-31T17:00:00+0100,1213
2015-01-31T17:00:00Z,2015-01-31T18:00:00+0100,417
2015-01-31T18:00:00Z,2015-01-31T19:00:00+0100,125
2015-01-31T19:00:00Z,2015-01-31T20:00:00+0100,121
2015-01-31T20:00:00Z,2015-01-31T21:00:00+0100,100
2015-01-31T21:00:00Z,2015-01-31T22:00:00+0100,82
2015-01-31T22:00:00Z,2015-01-31T23:00:00+0100,54
2015-01-31T23:00:00Z,2015-02-01T00:00:00+0100,54
2015-02-01T00:00:00Z,2015-02-01T01:00:00+0100,54
2015-02-01T01:00:00Z,2015-02-01T02:00:00+0100,54
2015-02-01T02:00:00Z,2015-02-01T03:00:00+0100,53
2015-02-01T03:00:00Z,2015-02-01T04:00:00+0100,53
2015-02-01T04:00:00Z,2015-02-01T05:00:00+0100,63
2015-02-01T05:00:00Z,2015-02-01T06:00:00+0100,55
2015-02-01T06:00:00Z,2015-02-01T07:00:00+0100,54
2015-02-01T07:00:00Z,2015-02-01T08:00:00+0100,116
2015-02-01T08:00:00Z,2015-02-01T09:00:00+0100,1039
2015-02-01T09:00:00Z,2015-02-01T10:00:00+0100,2373
2015-02-01T10:00:00Z,2015-02-01T11:00:00+0100,3699
2015-02-01T11:00:00Z,2015-02-01T12:00:00+0100,4154
2015-02-01T12:00:00Z,2015-02-01T13:00:00+0100,4074
2015-02-01T13:00:00Z,2015-02-01T14:00:00+0100,3851
2015-02-01T14:00:00Z,2015-02-01T15:00:00+0100,3619
2015-02-01T15:00:00Z,2015-02-01T16:00:00+0100,3024
2015-02-01T16:00:00Z,2015-02-01T17:00:00+0100,2053
2015-02-01T17:00:00Z,2015-02-01T18:00:00+0100,769
2015-02-01T18:00:00Z,2015-02-01T19:00:00+0100,266
2015-02-01T19:00:00Z,2015-02-01T20:00:00+0100,165
2015-02-01T20:00:00Z,2015-02-01T21:00:00+0100,137
2015-02-01T21:00:00Z,2015-02-01T22:00:00+0100,137
2015-02-01T22:00:00Z,2015-02-01T23:00:00+0100,137
2015-02-01T23:00:00Z,2015-02-02T00:00:00+0100,138
2015-02-02T00:00:00Z,2015-02-02T01:00:00+0100,137
2015-02-02T01:00:00Z,2015-02-02T02:00:00+0100,137
2015-02-02T02:00:00Z,2015-02-02T03:00:00+0100,136
2015-02-02T03:00:00Z,2015-02-02T04:00:00+0100,116
2015-02-02T04:00:00Z,2015-02-02T05:00:00+0100,90
2015-02-02T05:00:00Z,2015-02-02T06:00:00+0100,90
2015-02-02T06:00:00Z,2015-02-02T07:00:00+0100,91
2015-02-02T07:00:00Z,2015-02-02T08:00:00+0100,122
2015-02-02T08:00:00Z,2015-02-02T09:00:00+0100,455
2015-02-02T09:00:00Z,2015-02-02T10:00:00+0100,950
2015-02-02T10:00:00Z,2015-02-02T11:00:00+0100,1330
2015-02-02T11:00:00Z,2015-02-02T12:00:00+0100,1486
2015-02-02T12:00:00Z,2015-02-02T13:00:00+0100,1489
2015-02-02T13:00:00Z,2015-02-02T14:00:00+0100,1282
2015-02-02T14:00:00Z,2015-02-02T15:00:00+0100,1086
2015-02-02T15:00:00Z,2015-02-02T16:00:00+0100,786
2015-02-02T16:00:00Z,2015-02-02T17:00:00+0100,343
2015-02-02T17:00:00Z,2015-02-02T18:00:00+0100,91
2015-02-02T18:00:00Z,2015-02-02T19:00:00+0100,56
2015-02-02T19:00:00Z,2015-02-02T20:00:00+0100,55
2015-02-02T20:00:00Z,2015-02-02T21:00:00+0100,41
2015-02-02T21:00:00Z,2015-02-02T22:00:00+0100,43
2015-02-02T22:00:00Z,2015-02-02T23:00:00+0100,42
2015-02-02T23:00:00Z,2015-02-03T00:00:00+0100,42
2015-02-03T00:00:00Z,2015-02-03T01:00:00+0100,41
2015-02-03T01:00:00Z,2015-02-03T02:00:00+0100,41
2015-02-03T02:00:00Z,2015-02-03T03:00:00+0100,41
2015-02-03T03:00:00Z,2015-02-03T04:00:00+0100,41
2015-02-03T04:00:00Z,2015-02-03T05:00:00+0100,41
2015-02-03T05:00:00Z,2015-02-03T06:00:00+0100,40
2015-02-03T06:00:00Z,2015-02-03T07:00:00+0100,41
2015-02-03T07:00:00Z,2015-02-03T08:00:00+0100,77
2015-02-03T08:00:00Z,2015-02-03T09:00:00+0100,591
2015-02-03T09:00:00Z,2015-02-03T10:00:00+0100,1210
2015-02-03T10:00:00Z,2015-02-03T11:00:00+0100,1553
2015-02-03T11:00:00Z,2015-02-03T12:00:00+0100,1734
2015-02-03T12:00:00Z,2015-02-03T13:00:00+0100,1726
2015-02-03T13:00:00Z,2015-02-03T14:00:00+0100,1834
2015-02-03T14:00:00Z,2015-02-03T15:00:00+0100,1495
2015-02-03T15:00:00Z,2015-02-03T16:00:00+0100,1081
2015-02-03T16:00:00Z,2015-02-03T17:00:00+0100,465
2015-02-03T17:00:00Z,2015-02-03T18:00:00+0100,109
2015-02-03T18:00:00Z,2015-02-03T19:00:00+0100,72
2015-02-03T19:00:00Z,2015-02-03T20:00:00+0100,64
2015-02-03T20:00:00Z,2015-02-03T21:00:00+0100,48
2015-02-03T21:00:00Z,2015-02-03T22:00:00+0100,44
2015-02-03T22:00:00Z,2015-02-03T23:00:00+0100,44
2015-02-03T23:00:00Z,2015-02-04T00:00:00+0100,43
2015-02-04T00:00:00Z,2015-02-04T01:00:00+0100,44
2015-02-04T01:00:00Z,2015-02-04T02:00:00+0100,43
2015-02-04T02:00:00Z,2015-02-04T03:00:00+0100,44
2015-02-04T03:00:00Z,2015-02-04T04:00:00+0100,43
2015-02-04T04:00:00Z,2015-02-04T05:00:00+0100,44
2015-02-04T05:00:00Z,2015-02-04T06:00:00+0100,45
2015-02-04T06:00:00Z,2015-02-04T07:00:00+0100,46
2015-02-04T07:00:00Z,2015-02-04T08:00:00+0100,75
2015-02-04T08:00:00Z,2015-02-04T09:00:00+0100,699
2015-02-04T09:00:00Z,2015-02-04T10:00:00+0100,1625
2015-02-04T10:00:00Z,2015-02-04T11:00:00+0100,2556
2015-02-04T11:00:00Z,2015-02-04T12:00:00+0100,3150
2015-02-04T12:00:00Z,2015-02-04T13:00:00+0100,3259
2015-02-04T13:00:00Z,2015-02-04T14:00:00+0100,3100
2015-02-04T14:00:00Z,2015-02-04T15:00:00+0100,2838
