E2F86B7261C10873865CEC2FEFD2F3E0,,Versienr,I_1.02
11-10-2023 11:45,11-10-2023 12:30,11-10-2023 12:45,0.00007974
11-10-2023 12:00,11-10-2023 12:45,11-10-2023 13:00,0.00008386
11-10-2023 12:15,11-10-2023 13:00,11-10-2023 13:15,0.00008713
11-10-2023 12:30,11-10-2023 13:15,11-10-2023 13:30,0.00008932
11-10-2023 12:45,11-10-2023 13:30,11-10-2023 13:45,0.00008995
11-10-2023 13:00,11-10-2023 13:45,11-10-2023 14:00,0.00008925
11-10-2023 13:15,11-10-2023 14:00,11-10-2023 14:15,0.00008749
11-10-2023 13:30,11-10-2023 14:15,11-10-2023 14:30,0.00008432
11-10-2023 13:45,11-10-2023 14:30,11-10-2023 14:45,0.00007944
11-10-2023 14:00,11-10-2023 14:45,11-10-2023 15:00,0.00007234
11-10-2023 14:15,11-10-2023 15:00,11-10-2023 15:15,0.00006467
11-10-2023 14:30,11-10-2023 15:15,11-10-2023 15:30,0.00005652
11-10-2023 14:45,11-10-2023 15:30,11-10-2023 15:45,0.00004837
11-10-2023 15:00,11-10-2023 15:45,11-10-2023 16:00,0.00003828
11-10-2023 15:15,11-10-2023 16:00,11-10-2023 16:15,0.00002777
11-10-2023 15:30,11-10-2023 16:15,11-10-2023 16:30,0.00001715
11-10-2023 15:45,11-10-2023 16:30,11-10-2023 16:45,0.00000855
11-10-2023 16:00,11-10-2023 16:45,11-10-2023 17:00,0.00000277
11-10-2023 16:15,11-10-2023 17:00,11-10-2023 17:15,0.00000027
11-10-2023 16:30,11-10-2023 17:15,11-10-2023 17:30,0.00000000
11-10-2023 16:45,11-10-2023 17:30,11-10-2023 17:45,0.00000000
11-10-2023 17:00,11-10-2023 17:45,11-10-2023 18:00,0.00000000
11-10-2023 17:15,11-10-2023 18:00,11-10-2023 18:15,0.00000000
11-10-2023 17:30,11-10-2023 18:15,11-10-2023 18:30,0.00000000
11-10-2023 17:45,11-10-2023 18:30,11-10-2023 18:45,0.00000000
11-10-2023 18:00,11-10-2023 18:45,11-10-2023 19:00,0.00000000
11-10-2023 18:15,11-10-2023 19:00,11-10-2023 19:15,0.00000000
11-10-2023 18:30,11-10-2023 19:15,11-10-2023 19:30,0.00000000
11-10-2023 18:45,11-10-2023 19:30,11-10-2023 19:45,0.00000000
11-10-2023 19:00,11-10-2023 19:45,11-10-2023 20:00,0.00000000
11-10-2023 19:15,11-10-2023 20:00,11-10-2023 20:15,0.00000000
11-10-2023 19:30,11-10-2023 20:15,11-10-2023 20:30,0.00000000
11-10-2023 19:45,11-10-2023 20:30,11-10-2023 20:45,0.00000000
11-10-2023 20:00,11-10-2023 20:45,11-10-2023 21:00,0.00000000
11-10-2023 20:15,11-10-2023 21:00,11-10-2023 21:15,0.00000000
11-10-2023 20:30,11-10-2023 21:15,11-10-2023 21:30,0.00000000
11-10-2023 20:45,11-10-2023 21:30,11-10-2023 21:45,0.00000000
11-10-2023 21:00,11-10-2023 21:45,11-10-2023 22:00,0.00000000
11-10-2023 21:15,11-10-2023 22:00,11-10-2023 22:15,0.00000000
11-10-2023 21:30,11-10-2023 22:15,11-10-2023 22:30,0.00000000
11-10-2023 21:45,11-10-2023 22:30,11-10-2023 22:45,0.00000000
11-10-2023 22:00,11-10-2023 22:45,11-10-2023 23:00,0.00000000
11-10-2023 22:15,11-10-2023 23:00,11-10-2023 23:15,0.00000000
11-10-2023 22:30,11-10-2023 23:15,11-10-2023 23:30,0.00000000
11-10-2023 22:45,11-10-2023 23:30,11-10-2023 23:45,0.00000000
11-10-2023 23:00,11-10-2023 23:45,12-10-2023 00:00,0.00000000
11-10-2023 23:15,12-10-2023 00:00,12-10-2023 00:15,0.00000000
11-10-2023 23:30,12-10-2023 00:15,12-10-2023 00:30,0.00000000
11-10-2023 23:45,12-10-2023 00:30,12-10-2023 00:45,0.00000000
12-10-2023 00:00,12-10-2023 00:45,12-10-2023 01:00,0.00000000
12-10-2023 00:15,12-10-2023 01:00,12-10-2023 01:15,0.00000000
12-10-2023 00:30,12-10-2023 01:15,12-10-2023 01:30,0.00000000
12-10-2023 00:45,12-10-2023 01:30,12-10-2023 01:45,0.00000000
12-10-2023 01:00,12-10-2023 01:45,12-10-2023 02:00,0.00000000
12-10-2023 01:15,12-10-2023 02:00,12-10-2023 02:15,0.00000000
12-10-2023 01:30,12-10-2023 02:15,12-10-2023 02:30,0.00000000
12-10-2023 01:45,12-10-2023 02:30,12-10-2023 02:45,0.00000000
12-10-2023 02:00,12-10-2023 02:45,12-10-2023 03:00,0.00000000
12-10-2023 02:15,12-10-2023 03:00,12-10-2023 03:15,0.00000000
12-10-2023 02:30,12-10-2023 03:15,12-10-2023 03:30,0.00000000
12-10-2023 02:45,12-10-2023 03:30,12-10-2023 03:45,0.00000000
12-10-2023 03:00,12-10-2023 03:45,12-10-2023 04:00,0.00000000
12-10-2023 03:15,12-10-2023 04:00,12-10-2023 04:15,0.00000000
12-10-2023 03:30,12-10-2023 04:15,12-10-2023 04:30,0.00000000
12-10-2023 03:45,12-10-2023 04:30,12-10-2023 04:45,0.00000000
12-10-2023 04:00,12-10-2023 04:45,12-10-2023 05:00,0.00000000
12-10-2023 04:15,12-10-2023 05:00,12-10-2023 05:15,0.00000000
12-10-2023 04:30,12-10-2023 05:15,12-10-2023 05:30,0.00000000
12-10-2023 04:45,12-10-2023 05:30,12-10-2023 05:45,0.00000000
12-10-2023 05:00,12-10-2023 05:45,12-10-2023 06:00,0.00000000
12-10-2023 05:15,12-10-2023 06:00,12-10-2023 06:15,0.00000000
12-10-2023 05:30,12-10-2023 06:15,12-10-2023 06:30,0.00000000
12-10-2023 05:45,12-10-2023 06:30,12-10-2023 06:45,0.00000000
12-10-2023 06:00,12-10-2023 06:45,12-10-2023 07:00,0.00000000
12-10-2023 06:15,12-10-2023 07:00,12-10-2023 07:15,0.00000000
12-10-2023 06:30,12-10-2023 07:15,12-10-2023 07:30,0.00000000
12-10-2023 06:45,12-10-2023 07:30,12-10-2023 07:45,0.00000000
12-10-2023 07:00,12-10-2023 07:45,12-10-2023 08:00,0.00000000
12-10-2023 07:15,12-10-2023 08:00,12-10-2023 08:15,0.00000000
12-10-2023 07:30,12-10-2023 08:15,12-10-2023 08:30,0.00000000
12-10-2023 07:45,12-10-2023 08:30,12-10-2023 08:45,0.00000000
12-10-2023 08:00,12-10-2023 08:45,12-10-2023 09:00,0.00000000
12-10-2023 08:15,12-10-2023 09:00,12-10-2023 09:15,0.00000000
12-10-2023 08:30,12-10-2023 09:15,12-10-2023 09:30,0.00000000
12-10-2023 08:45,12-10-2023 09:30,12-10-2023 09:45,0.00000014
12-10-2023 09:00,12-10-2023 09:45,12-10-2023 10:00,0.00000236
12-10-2023 09:15,12-10-2023 10:00,12-10-2023 10:15,0.00000699
12-10-2023 09:30,12-10-2023 10:15,12-10-2023 10:30,0.00001382
12-10-2023 09:45,12-10-2023 10:30,12-10-2023 10:45,0.00002160
12-10-2023 10:00,12-10-2023 10:45,12-10-2023 11:00,0.00003048
12-10-2023 10:15,12-10-2023 11:00,12-10-2023 11:15,0.00003981
12-10-2023 10:30,12-10-2023 11:15,12-10-2023 11:30,0.00004903
12-10-2023 10:45,12-10-2023 11:30,12-10-2023 11:45,0.00005701
12-10-2023 11:00,12-10-2023 11:45,12-10-2023 12:00,0.00006455
12-10-2023 11:15,12-10-2023 12:00,12-10-2023 12:15,0.00007161
12-10-2023 11:30,12-10-2023 12:15,12-10-2023 12:30,0.00007792
12-10-2023 11:45,12-10-2023 12:30,12-10-2023 12:45,0.00008337
12-10-2023 12:00,12-10-2023 12:45,12-10-2023 13:00,0.00008708
12-10-2023 12:15,12-10-2023 13:00,12-10-2023 13:15,0.00008975
12-10-2023 12:30,12-10-2023 13:15,12-10-2023 13:30,0.00009078
12-10-2023 12:45,12-10-2023 13:30,12-10-2023 13:45,0.00009067
12-10-2023 13:00,12-10-2023 13:45,12-10-2023 14:00,0.00008937
12-10-2023 13:15,12-10-2023 14:00,12-10-2023 14:15,0.00008720
12-10-2023 13:30,12-10-2023 14:15,12-10-2023 14:30,0.00008398
12-10-2023 13:45,12-10-2023 14:30,12-10-2023 14:45,0.00007956
12-10-2023 14:00,12-10-2023 14:45,12-10-2023 15:00,0.00007326
12-10-2023 14:15,12-10-2023 15:00,12-10-2023 15:15,0.00006605
12-10-2023 14:30,12-10-2023 15:15,12-10-2023 15:30,0.00005745
12-10-2023 14:45,12-10-2023 15:30,12-10-2023 15:45,0.00004883
12-10-2023 15:00,12-10-2023 15:45,12-10-2023 16:00,0.00003879
12-10-2023 15:15,12-10-2023 16:00,12-10-2023 16:15,0.00002861
12-10-2023 15:30,12-10-2023 16:15,12-10-2023 16:30,0.00001839
12-10-2023 15:45,12-10-2023 16:30,12-10-2023 16:45,0.00001008
12-10-2023 16:00,12-10-2023 16:45,12-10-2023 17:00,0.00000411
12-10-2023 16:15,12-10-2023 17:00,12-10-2023 17:15,0.00000108
12-10-2023 16:30,12-10-2023 17:15,12-10-2023 17:30,0.00000000
12-10-2023 16:45,12-10-2023 17:30,12-10-2023 17:45,0.00000000
12-10-2023 17:00,12-10-2023 17:45,12-10-2023 18:00,0.00000000
12-10-2023 17:15,12-10-2023 18:00,12-10-2023 18:15,0.00000000
12-10-2023 17:30,12-10-2023 18:15,12-10-2023 18:30,0.00000000
12-10-2023 17:45,12-10-2023 18:30,12-10-2023 18:45,0.00000000
12-10-2023 18:00,12-10-2023 18:45,12-10-2023 19:00,0.00000000
12-10-2023 18:15,12-10-2023 19:00,12-10-2023 19:15,0.00000000
12-10-2023 18:30,12-10-2023 19:15,12-10-2023 19:30,0.00000000
12-10-2023 18:45,12-10-2023 19:30,12-10-2023 19:45,0.00000000
12-10-2023 19:00,12-10-2023 19:45,12-10-2023 20:00,0.00000000
12-10-2023 19:15,12-10-2023 20:00,12-10-2023 20:15,0.00000000
12-10-2023 19:30,12-10-2023 20:15,12-10-2023 20:30,0.00000000
12-10-2023 19:45,12-10-2023 20:30,12-10-2023 20:45,0.00000000
12-10-2023 20:00,12-10-2023 20:45,12-10-2023 21:00,0.00000000
12-10-2023 20:15,12-10-2023 21:00,12-10-2023 21:15,0.00000000
12-10-2023 20:30,12-10-2023 21:15,12-10-2023 21:30,0.00000000
12-10-2023 20:45,12-10-2023 21:30,12-10-2023 21:45,0.00000000
12-10-2023 21:00,12-10-2023 21:45,12-10-2023 22:00,0.00000000
12-10-2023 21:15,12-10-2023 22:00,12-10-2023 22:15,0.00000000
12-10-2023 21:30,12-10-2023 22:15,12-10-2023 22:30,0.00000000
12-10-2023 21:45,12-10-2023 22:30,12-10-2023 22:45,0.00000000
12-10-2023 22:00,12-10-2023 22:45,12-10-2023 23:00,0.00000000
12-10-2023 22:15,12-10-2023 23:00,12-10-2023 23:15,0.00000000
12-10-2023 22:30,12-10-2023 23:15,12-10-2023 23:30,0.00000000
12-10-2023 22:45,12-10-2023 23:30,12-10-2023 23:45,0.00000000
12-10-2023 23:00,12-10-2023 23:45,13-10-2023 00:00,0.00000000
12-10-2023 23:15,13-10-2023 00:00,13-10-2023 00:15,0.00000000
12-10-2023 23:30,13-10-2023 00:15,13-10-2023 00:30,0.00000000
12-10-2023 23:45,13-10-2023 00:30,13-10-2023 00:45,0.00000000
13-10-2023 00:00,13-10-2023 00:45,13-10-2023 01:00,0.00000000
13-10-2023 00:15,13-10-2023 01:00,13-10-2023 01:15,0.00000000
13-10-2023 00:30,13-10-2023 01:15,13-10-2023 01:30,0.00000000
13-10-2023 00:45,13-10-2023 01:30,13-10-2023 01:45,0.00000000
13-10-2023 01:00,13-10-2023 01:45,13-10-2023 02:00,0.00000000
13-10-2023 01:15,13-10-2023 02:00,13-10-2023 02:15,0.00000000
13-10-2023 01:30,13-10-2023 02:15,13-10-2023 02:30,0.00000000
13-10-2023 01:45,13-10-2023 02:30,13-10-2023 02:45,0.00000000
13-10-2023 02:00,13-10-2023 02:45,13-10-2023 03:00,0.00000000
13-10-2023 02:15,13-10-2023 03:00,13-10-2023 03:15,0.00000000
13-10-2023 02:30,13-10-2023 03:15,13-10-2023 03:30,0.00000000
13-10-2023 02:45,13-10-2023 03:30,13-10-2023 03:45,0.00000000
13-10-2023 03:00,13-10-2023 03:45,13-10-2023 04:00,0.00000000
13-10-2023 03:15,13-10-2023 04:00,13-10-2023 04:15,0.00000000
13-10-2023 03:30,13-10-2023 04:15,13-10-2023 04:30,0.00000000
13-10-2023 03:45,13-10-2023 04:30,13-10-2023 04:45,0.00000000
13-10-2023 04:00,13-10-2023 04:45,13-10-2023 05:00,0.00000000
13-10-2023 04:15,13-10-2023 05:00,13-10-2023 05:15,0.00000000
13-10-2023 04:30,13-10-2023 05:15,13-10-2023 05:30,0.00000000
13-10-2023 04:45,13-10-2023 05:30,13-10-2023 05:45,0.00000000
13-10-2023 05:00,13-10-2023 05:45,13-10-2023 06:00,0.00000000
13-10-2023 05:15,13-10-2023 06:00,13-10-2023 06:15,0.00000000
13-10-2023 05:30,13-10-2023 06:15,13-10-2023 06:30,0.00000000
13-10-2023 05:45,13-10-2023 06:30,13-10-2023 06:45,0.00000000
13-10-2023 06:00,13-10-2023 06:45,13-10-2023 07:00,0.00000000
13-10-2023 06:15,13-10-2023 07:00,13-10-2023 07:15,0.00000000
13-10-2023 06:30,13-10-2023 07:15,13-10-2023 07:30,0.00000000
13-10-2023 06:45,13-10-2023 07:30,13-10-2023 07:45,0.00000000
13-10-2023 07:00,13-10-2023 07:45,13-10-2023 08:00,0.00000000
13-10-2023 07:15,13-10-2023 08:00,13-10-2023 08:15,0.00000000
13-10-2023 07:30,13-10-2023 08:15,13-10-2023 08:30,0.00000000
13-10-2023 07:45,13-10-2023 08:30,13-10-2023 08:45,0.00000000
13-10-2023 08:00,13-10-2023 08:45,13-10-2023 09:00,0.00000000
13-10-2023 08:15,13-10-2023 09:00,13-10-2023 09:15,0.00000000
13-10-2023 08:30,13-10-2023 09:15,13-10-2023 09:30,0.00000000
13-10-2023 08:45,13-10-2023 09:30,13-10-2023 09:45,0.00000004
13-10-2023 09:00,13-10-2023 09:45,13-10-2023 10:00,0.00000111
13-10-2023 09:15,13-10-2023 10:00,13-10-2023 10:15,0.00000443
13-10-2023 09:30,13-10-2023 10:15,13-10-2023 10:30,0.00001068
13-10-2023 09:45,13-10-2023 10:30,13-10-2023 10:45,0.00001835
13-10-2023 10:00,13-10-2023 10:45,13-10-2023 11:00,0.00002717
13-10-2023 10:15,13-10-2023 11:00,13-10-2023 11:15,0.00003520
13-10-2023 10:30,13-10-2023 11:15,13-10-2023 11:30,0.00004377
13-10-2023 10:45,13-10-2023 11:30,13-10-2023 11:45,0.00005110
13-10-2023 11:00,13-10-2023 11:45,13-10-2023 12:00,0.00005892
13-10-2023 11:15,13-10-2023 12:00,13-10-2023 12:15,0.00006597
13-10-2023 11:30,13-10-2023 12:15,13-10-2023 12:30,0.00007271
13-10-2023 11:45,13-10-2023 12:30,13-10-2023 12:45,0.00007854
13-10-2023 12:00,13-10-2023 12:45,13-10-2023 13:00,0.00008343
13-10-2023 12:15,13-10-2023 13:00,13-10-2023 13:15,0.00008695
13-10-2023 12:30,13-10-2023 13:15,13-10-2023 13:30,0.00008923
13-10-2023 12:45,13-10-2023 13:30,13-10-2023 13:45,0.00008983
13-10-2023 13:00,13-10-2023 13:45,13-10-2023 14:00,0.00008829
13-10-2023 13:15,13-10-2023 14:00,13-10-2023 14:15,0.00008533
13-10-2023 13:30,13-10-2023 14:15,13-10-2023 14:30,0.00008105
13-10-2023 13:45,13-10-2023 14:30,13-10-2023 14:45,0.00007655
13-10-2023 14:00,13-10-2023 14:45,13-10-2023 15:00,0.00007031
13-10-2023 14:15,13-10-2023 15:00,13-10-2023 15:15,0.00006320
13-10-2023 14:30,13-10-2023 15:15,13-10-2023 15:30,0.00005534
13-10-2023 14:45,13-10-2023 15:30,13-10-2023 15:45,0.00004697
13-10-2023 15:00,13-10-2023 15:45,13-10-2023 16:00,0.00003646
13-10-2023 15:15,13-10-2023 16:00,13-10-2023 16:15,0.00002595
13-10-2023 15:30,13-10-2023 16:15,13-10-2023 16:30,0.00001521
13-10-2023 15:45,13-10-2023 16:30,13-10-2023 16:45,0.00000752
13-10-2023 16:00,13-10-2023 16:45,13-10-2023 17:00,0.00000222
13-10-2023 16:15,13-10-2023 17:00,13-10-2023 17:15,0.00000026
13-10-2023 16:30,13-10-2023 17:15,13-10-2023 17:30,0.00000000
13-10-2023 16:45,13-10-2023 17:30,13-10-2023 17:45,0.00000000
13-10-2023 17:00,13-10-2023 17:45,13-10-2023 18:00,0.00000000
13-10-2023 17:15,13-10-2023 18:00,13-10-2023 18:15,0.00000000
13-10-2023 17:30,13-10-2023 18:15,13-10-2023 18:30,0.00000000
13-10-2023 17:45,13-10-2023 18:30,13-10-2023 18:45,0.00000000
13-10-2023 18:00,13-10-2023 18:45,13-10-2023 19:00,0.00000000
13-10-2023 18:15,13-10-2023 19:00,13-10-2023 19:15,0.00000000
13-10-2023 18:30,13-10-2023 19:15,13-10-2023 19:30,0.00000000
13-10-2023 18:45,13-10-2023 19:30,13-10-2023 19:45,0.00000000
13-10-2023 19:00,13-10-2023 19:45,13-10-2023 20:00,0.00000000
13-10-2023 19:15,13-10-2023 20:00,13-10-2023 20:15,0.00000000
13-10-2023 19:30,13-10-2023 20:15,13-10-2023 20:30,0.00000000
13-10-2023 19:45,13-10-2023 20:30,13-10-2023 20:45,0.00000000
13-10-2023 20:00,13-10-2023 20:45,13-10-2023 21:00,0.00000000
13-10-2023 20:15,13-10-2023 21:00,13-10-2023 21:15,0.00000000
13-10-2023 20:30,13-10-2023 21:15,13-10-2023 21:30,0.00000000
13-10-2023 20:45,13-10-2023 21:30,13-10-2023 21:45,0.00000000
13-10-2023 21:00,13-10-2023 21:45,13-10-2023 22:00,0.00000000
13-10-2023 21:15,13-10-2023 22:00,13-10-2023 22:15,0.00000000
13-10-2023 21:30,13-10-2023 22:15,13-10-2023 22:30,0.00000000
13-10-2023 21:45,13-10-2023 22:30,13-10-2023 22:45,0.00000000
13-10-2023 22:00,13-10-2023 22:45,13-10-2023 23:00,0.00000000
13-10-2023 22:15,13-10-2023 23:00,13-10-2023 23:15,0.00000000
13-10-2023 22:30,13-10-2023 23:15,13-10-2023 23:30,0.00000000
13-10-2023 22:45,13-10-2023 23:30,13-10-2023 23:45,0.00000000
13-10-2023 23:00,13-10-2023 23:45,14-10-2023 00:00,0.00000000
13-10-2023 23:15,14-10-2023 00:00,14-10-2023 00:15,0.00000000
13-10-2023 23:30,14-10-2023 00:15,14-10-2023 00:30,0.00000000
13-10-2023 23:45,14-10-2023 00:30,14-10-2023 00:45,0.00000000
14-10-2023 00:00,14-10-2023 00:45,14-10-2023 01:00,0.00000000
14-10-2023 00:15,14-10-2023 01:00,14-10-2023 01:15,0.00000000
14-10-2023 00:30,14-10-2023 01:15,14-10-2023 01:30,0.00000000
14-10-2023 00:45,14-10-2023 01:30,14-10-2023 01:45,0.00000000
14-10-2023 01:00,14-10-2023 01:45,14-10-2023 02:00,0.00000000
14-10-2023 01:15,14-10-2023 02:00,14-10-2023 02:15,0.00000000
14-10-2023 01:30,14-10-2023 02:15,14-10-2023 02:30,0.00000000
14-10-2023 01:45,14-10-2023 02:30,14-10-2023 02:45,0.00000000
14-10-2023 02:00,14-10-2023 02:45,14-10-2023 03:00,0.00000000
14-10-2023 02:15,14-10-2023 03:00,14-10-2023 03:15,0.00000000
14-10-2023 02:30,14-10-2023 03:15,14-10-2023 03:30,0.00000000
14-10-2023 02:45,14-10-2023 03:30,14-10-2023 03:45,0.00000000
14-10-2023 03:00,14-10-2023 03:45,14-10-2023 04:00,0.00000000
14-10-2023 03:15,14-10-2023 04:00,14-10-2023 04:15,0.00000000
14-10-2023 03:30,14-10-2023 04:15,14-10-2023 04:30,0.00000000
14-10-2023 03:45,14-10-2023 04:30,14-10-2023 04:45,0.00000000
14-10-2023 04:00,14-10-2023 04:45,14-10-2023 05:00,0.00000000
14-10-2023 04:15,14-10-2023 05:00,14-10-2023 05:15,0.00000000
14-10-2023 04:30,14-10-2023 05:15,14-10-2023 05:30,0.00000000
14-10-2023 04:45,14-10-2023 05:30,14-10-2023 05:45,0.00000000
14-10-2023 05:00,14-10-2023 05:45,14-10-2023 06:00,0.00000000
14-10-2023 05:15,14-10-2023 06:00,14-10-2023 06:15,0.00000000
14-10-2023 05:30,14-10-2023 06:15,14-10-2023 06:30,0.00000000
14-10-2023 05:45,14-10-2023 06:30,14-10-2023 06:45,0.00000000
14-10-2023 06:00,14-10-2023 06:45,14-10-2023 07:00,0.00000000
14-10-2023 06:15,14-10-2023 07:00,14-10-2023 07:15,0.00000000
14-10-2023 06:30,14-10-2023 07:15,14-10-2023 07:30,0.00000000
14-10-2023 06:45,14-10-2023 07:30,14-10-2023 07:45,0.00000000
14-10-2023 07:00,14-10-2023 07:45,14-10-2023 08:00,0.00000000
14-10-2023 07:15,14-10-2023 08:00,14-10-2023 08:15,0.00000000
14-10-2023 07:30,14-10-2023 08:15,14-10-2023 08:30,0.00000000
14-10-2023 07:45,14-10-2023 08:30,14-10-2023 08:45,0.00000000
14-10-2023 08:00,14-10-2023 08:45,14-10-2023 09:00,0.00000000
14-10-2023 08:15,14-10-2023 09:00,14-10-2023 09:15,0.00000000
14-10-2023 08:30,14-10-2023 09:15,14-10-2023 09:30,0.00000000
14-10-2023 08:45,14-10-2023 09:30,14-10-2023 09:45,0.00000005
14-10-2023 09:00,14-10-2023 09:45,14-10-2023 10:00,0.00000086
14-10-2023 09:15,14-10-2023 10:00,14-10-2023 10:15,0.00000328
14-10-2023 09:30,14-10-2023 10:15,14-10-2023 10:30,0.00000840
14-10-2023 09:45,14-10-2023 10:30,14-10-2023 10:45,0.00001538
14-10-2023 10:00,14-10-2023 10:45,14-10-2023 11:00,0.00002518
14-10-2023 10:15,14-10-2023 11:00,14-10-2023 11:15,0.00003537
14-10-2023 10:30,14-10-2023 11:15,14-10-2023 11:30,0.00004487
14-10-2023 10:45,14-10-2023 11:30,14-10-2023 11:45,0.00005230
14-10-2023 11:00,14-10-2023 11:45,14-10-2023 12:00,0.00006006
14-10-2023 11:15,14-10-2023 12:00,14-10-2023 12:15,0.00006788
14-10-2023 11:30,14-10-2023 12:15,14-10-2023 12:30,0.00007455
14-10-2023 11:45,14-10-2023 12:30,14-10-2023 12:45,0.00007951
14-10-2023 12:00,14-10-2023 12:45,14-10-2023 13:00,0.00008410
14-10-2023 12:15,14-10-2023 13:00,14-10-2023 13:15,0.00008808
14-10-2023 12:30,14-10-2023 13:15,14-10-2023 13:30,0.00008955
14-10-2023 12:45,14-10-2023 13:30,14-10-2023 13:45,0.00008938
14-10-2023 13:00,14-10-2023 13:45,14-10-2023 14:00,0.00008866
14-10-2023 13:15,14-10-2023 14:00,14-10-2023 14:15,0.00008772
14-10-2023 13:30,14-10-2023 14:15,14-10-2023 14:30,0.00008529
14-10-2023 13:45,14-10-2023 14:30,14-10-2023 14:45,0.00008117
14-10-2023 14:00,14-10-2023 14:45,14-10-2023 15:00,0.00007418
14-10-2023 14:15,14-10-2023 15:00,14-10-2023 15:15,0.00006640
14-10-2023 14:30,14-10-2023 15:15,14-10-2023 15:30,0.00005723
14-10-2023 14:45,14-10-2023 15:30,14-10-2023 15:45,0.00004908
14-10-2023 15:00,14-10-2023 15:45,14-10-2023 16:00,0.00003820
14-10-2023 15:15,14-10-2023 16:00,14-10-2023 16:15,0.00002647
14-10-2023 15:30,14-10-2023 16:15,14-10-2023 16:30,0.00001490
14-10-2023 15:45,14-10-2023 16:30,14-10-2023 16:45,0.00000696
14-10-2023 16:00,14-10-2023 16:45,14-10-2023 17:00,0.00000242
14-10-2023 16:15,14-10-2023 17:00,14-10-2023 17:15,0.00000051
14-10-2023 16:30,14-10-2023 17:15,14-10-2023 17:30,0.00000000
14-10-2023 16:45,14-10-2023 17:30,14-10-2023 17:45,0.00000000
14-10-2023 17:00,14-10-2023 17:45,14-10-2023 18:00,0.00000000
14-10-2023 17:15,14-10-2023 18:00,14-10-2023 18:15,0.00000000
14-10-2023 17:30,14-10-2023 18:15,14-10-2023 18:30,0.00000000
14-10-2023 17:45,14-10-2023 18:30,14-10-2023 18:45,0.00000000
14-10-2023 18:00,14-10-2023 18:45,14-10-2023 19:00,0.00000000
14-10-2023 18:15,14-10-2023 19:00,14-10-2023 19:15,0.00000000
14-10-2023 18:30,14-10-2023 19:15,14-10-2023 19:30,0.00000000
14-10-2023 18:45,14-10-2023 19:30,14-10-2023 19:45,0.00000000
14-10-2023 19:00,14-10-2023 19:45,14-10-2023 20:00,0.00000000
14-10-2023 19:15,14-10-2023 20:00,14-10-2023 20:15,0.00000000
14-10-2023 19:30,14-10-2023 20:15,14-10-2023 20:30,0.00000000
14-10-2023 19:45,14-10-2023 20:30,14-10-2023 20:45,0.00000000
14-10-2023 20:00,14-10-2023 20:45,14-10-2023 21:00,0.00000000
14-10-2023 20:15,14-10-2023 21:00,14-10-2023 21:15,0.00000000
14-10-2023 20:30,14-10-2023 21:15,14-10-2023 21:30,0.00000000
14-10-2023 20:45,14-10-2023 21:30,14-10-2023 21:45,0.00000000
14-10-2023 21:00,14-10-2023 21:45,14-10-2023 22:00,0.00000000
14-10-2023 21:15,14-10-2023 22:00,14-10-2023 22:15,0.00000000
14-10-2023 21:30,14-10-2023 22:15,14-10-2023 22:30,0.00000000
14-10-2023 21:45,14-10-2023 22:30,14-10-2023 22:45,0.00000000
14-10-2023 22:00,14-10-2023 22:45,14-10-2023 23:00,0.00000000
14-10-2023 22:15,14-10-2023 23:00,14-10-2023 23:15,0.00000000
14-10-2023 22:30,14-10-2023 23:15,14-10-2023 23:30,0.00000000
14-10-2023 22:45,14-10-2023 23:30,14-10-2023 23:45,0.00000000
14-10-2023 23:00,14-10-2023 23:45,15-10-2023 00:00,0.00000000
14-10-2023 23:15,15-10-2023 00:00,15-10-2023 00:15,0.00000000
14-10-2023 23:30,15-10-2023 00:15,15-10-2023 00:30,0.00000000
14-10-2023 23:45,15-10-2023 00:30,15-10-2023 00:45,0.00000000
15-10-2023 00:00,15-10-2023 00:45,15-10-2023 01:00,0.00000000
15-10-2023 00:15,15-10-2023 01:00,15-10-2023 01:15,0.00000000
15-10-2023 00:30,15-10-2023 01:15,15-10-2023 01:30,0.00000000
15-10-2023 00:45,15-10-2023 01:30,15-10-2023 01:45,0.00000000
15-10-2023 01:00,15-10-2023 01:45,15-10-2023 02:00,0.00000000
15-10-2023 01:15,15-10-2023 02:00,15-10-2023 02:15,0.00000000
15-10-2023 01:30,15-10-2023 02:15,15-10-2023 02:30,0.00000000
15-10-2023 01:45,15-10-2023 02:30,15-10-2023 02:45,0.00000000
15-10-2023 02:00,15-10-2023 02:45,15-10-2023 03:00,0.00000000
15-10-2023 02:15,15-10-2023 03:00,15-10-2023 03:15,0.00000000
15-10-2023 02:30,15-10-2023 03:15,15-10-2023 03:30,0.00000000
15-10-2023 02:45,15-10-2023 03:30,15-10-2023 03:45,0.00000000
15-10-2023 03:00,15-10-2023 03:45,15-10-2023 04:00,0.00000000
15-10-2023 03:15,15-10-2023 04:00,15-10-2023 04:15,0.00000000
15-10-2023 03:30,15-10-2023 04:15,15-10-2023 04:30,0.00000000
15-10-2023 03:45,15-10-2023 04:30,15-10-2023 04:45,0.00000000
15-10-2023 04:00,15-10-2023 04:45,15-10-2023 05:00,0.00000000
15-10-2023 04:15,15-10-2023 05:00,15-10-2023 05:15,0.00000000
15-10-2023 04:30,15-10-2023 05:15,15-10-2023 05:30,0.00000000
15-10-2023 04:45,15-10-2023 05:30,15-10-2023 05:45,0.00000000
15-10-2023 05:00,15-10-2023 05:45,15-10-2023 06:00,0.00000000
